,State Code,County Code,year,Population,Good,Moderate,Unhealthy,Unhealthy for Sensitive Group,Very Unhealthy
0,1,3,2018,218071,249,23,0,0,0
1,1,3,2019,223565,245,28,0,0,0
2,1,3,2020,229287,256,15,0,0,0
3,1,33,2018,54970,254,22,0,0,0
4,1,33,2019,55241,256,8,0,0,0
5,1,49,2018,71430,320,32,0,0,0
6,1,49,2019,71506,336,29,0,0,0
7,1,49,2020,71658,354,12,0,0,0
8,1,51,2018,81189,213,12,0,0,0
9,1,51,2019,81575,226,13,0,0,0
10,1,51,2020,82158,203,0,0,0,0
11,1,55,2018,102766,253,32,0,0,0
12,1,55,2019,102460,243,37,0,0,0
13,1,55,2020,102371,262,17,0,0,0
14,1,69,2018,104943,257,24,0,0,0
15,1,69,2019,106240,263,20,0,0,0
16,1,73,2018,659672,268,94,0,3,0
17,1,73,2019,658539,260,98,0,7,0
18,1,73,2020,655342,310,55,0,1,0
19,1,89,2018,367386,245,40,0,1,0
20,1,89,2019,372547,240,43,0,0,0
21,1,89,2020,379453,266,20,0,0,0
22,1,97,2018,414275,326,35,0,0,0
23,1,97,2019,413516,337,27,0,0,0
24,1,97,2020,412716,340,13,0,0,0
25,1,101,2018,226631,256,26,0,0,0
26,1,101,2019,226074,246,33,0,1,0
27,1,101,2020,224639,265,14,0,0,0
28,1,103,2018,119216,252,32,0,0,0
29,1,103,2019,119630,248,30,0,0,0
30,1,103,2020,119883,255,17,0,0,0
31,1,113,2018,57933,232,37,0,0,0
32,1,113,2019,58098,245,36,0,0,0
33,1,113,2020,58237,259,16,0,0,0
34,1,117,2018,215877,336,27,0,2,0
35,1,117,2019,218176,318,42,0,3,0
36,1,117,2020,221428,354,12,0,0,0
37,1,119,2018,12661,229,13,0,0,0
38,1,119,2019,12358,235,9,0,0,0
39,1,119,2020,12225,242,0,0,0,0
40,1,125,2018,208607,259,25,0,1,0
41,1,125,2019,210321,244,22,0,0,0
42,1,125,2020,210758,271,9,0,0,0
43,2,20,2018,291377,204,0,0,0,0
44,2,20,2019,288790,209,0,0,0,0
45,2,20,2020,287095,366,0,0,0,0
46,2,68,2018,2047,363,2,0,0,0
47,2,68,2019,2125,363,1,0,0,0
48,2,68,2020,2081,354,1,0,0,0
49,2,90,2018,98749,261,78,0,26,0
50,2,90,2019,97088,243,95,4,20,3
51,2,90,2020,95651,267,71,1,27,0
52,2,110,2018,32044,28,1,0,0,0
53,2,170,2018,107325,329,2,0,0,0
54,2,170,2019,108578,50,9,0,0,0
55,2,170,2020,110213,58,2,0,0,0
56,4,3,2018,126581,293,60,0,0,0
57,4,3,2019,127248,291,73,0,0,0
58,4,3,2020,127450,320,45,0,0,0
59,4,5,2018,142914,250,114,0,1,0
60,4,5,2019,143967,308,57,0,0,0
61,4,5,2020,142481,327,39,0,0,0
62,4,7,2018,53833,115,178,4,68,0
63,4,7,2019,54077,158,165,3,39,0
64,4,7,2020,54303,252,104,1,9,0
65,4,12,2018,21030,276,89,0,0,0
66,4,12,2019,21257,317,46,0,0,0
67,4,12,2020,21480,311,55,0,0,0
68,4,13,2018,4405306,139,200,0,26,0
69,4,13,2019,4492261,177,176,0,12,0
70,4,13,2020,4579081,82,104,118,62,0
71,4,17,2018,110490,266,97,0,1,0
72,4,17,2019,111037,308,50,0,1,0
73,4,17,2020,112112,328,37,0,1,0
74,4,19,2018,1037746,256,107,0,2,0
75,4,19,2019,1049261,276,89,0,0,0
76,4,19,2020,1061175,275,89,0,2,0
77,4,21,2018,446524,213,142,0,10,0
78,4,21,2019,461640,217,145,0,3,0
79,4,21,2020,480828,195,152,1,18,0
80,4,23,2018,46446,47,13,0,0,0
81,4,23,2019,46728,49,12,0,0,0
82,4,23,2020,46808,40,12,0,0,0
83,4,25,2018,232467,298,67,0,0,0
84,4,25,2019,236062,320,40,0,0,0
85,4,25,2020,240226,271,60,0,1,0
86,4,27,2018,211245,291,56,0,4,0
87,4,27,2019,214182,307,57,0,0,0
88,4,27,2020,217824,325,41,0,0,0
89,5,7,2019,279835,121,25,0,0,0
90,5,19,2018,22358,351,13,0,0,0
91,5,19,2019,22365,354,7,0,0,0
92,5,19,2020,22103,345,1,0,0,0
93,5,31,2018,109074,71,18,0,0,0
94,5,31,2019,110772,43,5,0,0,0
95,5,35,2018,48365,310,50,0,2,0
96,5,35,2019,47924,317,46,0,0,0
97,5,35,2020,47616,333,28,0,2,0
98,5,51,2018,99121,99,18,0,0,0
99,5,51,2019,99472,93,23,0,0,0
100,5,51,2020,99789,105,15,0,0,0
101,5,101,2018,7780,348,17,0,0,0
102,5,101,2019,7712,355,10,0,0,0
103,5,101,2020,7602,360,4,0,0,0
104,5,113,2018,20019,338,24,0,0,0
105,5,113,2019,19944,337,21,0,1,0
106,5,113,2020,19707,352,7,0,0,0
107,5,119,2018,392184,269,95,0,1,0
108,5,119,2019,392318,259,106,0,0,0
109,5,119,2020,392980,302,63,0,1,0
110,5,139,2018,39130,99,16,0,1,0
111,5,139,2019,38677,98,21,0,0,0
112,5,139,2020,38219,106,13,0,0,0
113,5,143,2018,236855,309,56,0,0,0
114,5,143,2019,239392,337,28,0,0,0
115,5,143,2020,243216,355,11,0,0,0
116,6,1,2018,1666596,335,28,0,2,0
117,6,1,2019,1668412,335,25,0,5,0
118,6,1,2020,1662323,326,35,0,5,0
119,6,5,2018,39349,293,67,0,5,0
120,6,5,2019,39693,325,35,0,1,0
121,6,5,2020,40083,332,26,0,3,0
122,6,7,2018,230330,208,129,6,20,2
123,6,7,2019,218726,310,54,0,0,0
124,6,7,2020,212744,290,72,1,3,0
125,6,9,2018,45747,271,85,0,6,0
126,6,9,2019,46119,318,42,0,0,0
127,6,9,2020,46308,311,52,1,2,0
128,6,11,2018,21389,350,9,0,0,0
129,6,11,2019,21474,365,0,0,0,0
130,6,11,2020,21558,364,2,0,0,0
131,6,13,2018,1150840,340,24,0,1,0
132,6,13,2019,1152883,329,33,0,3,0
133,6,13,2020,1152333,329,31,1,5,0
134,6,17,2018,190925,232,102,5,24,0
135,6,17,2019,193057,285,78,0,2,0
136,6,17,2020,192925,269,82,2,11,0
137,6,19,2018,991298,119,186,5,55,0
138,6,19,2019,997847,168,163,0,34,0
139,6,19,2020,1000918,139,169,10,48,0
140,6,21,2018,27899,249,12,0,0,0
141,6,21,2019,28445,347,12,0,0,0
142,6,21,2020,28283,357,4,0,0,0
143,6,23,2018,136502,351,12,0,2,0
144,6,23,2019,135839,354,10,0,0,0
145,6,23,2020,134977,342,19,0,1,0
146,6,25,2018,181062,172,173,1,19,0
147,6,25,2019,180439,170,183,0,12,0
148,6,25,2020,180267,181,173,0,12,0
149,6,27,2018,17894,224,128,1,12,0
150,6,27,2019,17993,268,96,0,1,0
151,6,27,2020,18046,276,86,2,2,0
152,6,29,2018,893618,76,183,11,95,0
153,6,29,2019,898898,139,171,1,54,0
154,6,29,2020,901362,92,181,13,80,0
155,6,31,2018,151221,199,135,3,28,0
156,6,31,2019,152727,238,112,0,15,0
157,6,31,2020,152692,212,124,3,27,0
158,6,33,2018,64394,350,5,1,2,0
159,6,33,2019,64463,364,0,0,0,0
160,6,33,2020,64479,350,6,2,2,0
161,6,37,2018,10061533,83,205,13,64,0
162,6,37,2019,10011602,106,196,15,48,0
163,6,37,2020,9943046,76,173,32,85,0
164,6,39,2018,156373,248,108,1,8,0
165,6,39,2019,156717,257,102,0,6,0
166,6,39,2020,157761,232,107,4,23,0
167,6,41,2018,260091,363,1,0,0,0
168,6,41,2019,259085,350,4,0,1,0
169,6,41,2020,257332,360,6,0,0,0
170,6,43,2018,17361,243,101,0,21,0
171,6,43,2019,17117,274,89,0,2,0
172,6,43,2020,17160,254,97,3,12,0
173,6,45,2018,87549,363,2,0,0,0
174,6,45,2019,86932,359,0,0,0,0
175,6,45,2020,86061,354,8,0,0,0
176,6,47,2018,273733,252,95,1,17,0
177,6,47,2019,277114,257,106,0,2,0
178,6,47,2020,279252,245,105,2,14,0
179,6,53,2018,433359,359,4,0,2,0
180,6,53,2019,433380,352,13,0,0,0
181,6,53,2020,430906,360,5,0,1,0
182,6,55,2018,138620,360,3,0,0,0
183,6,55,2019,137678,356,7,0,1,0
184,6,55,2020,135965,353,12,0,1,0
185,6,57,2018,99472,268,77,4,15,0
186,6,57,2019,99648,292,67,0,3,0
187,6,57,2020,99606,256,59,3,13,0
188,6,59,2018,3175579,229,124,0,12,0
189,6,59,2019,3170851,240,116,1,8,0
190,6,59,2020,3166857,193,137,3,33,0
191,6,61,2018,392735,307,46,1,11,0
192,6,61,2019,398918,271,88,0,6,0
193,6,61,2020,402950,244,103,1,18,0
194,6,65,2018,2443221,86,190,18,71,0
195,6,65,2019,2465569,103,173,14,75,0
196,6,65,2020,2489188,93,172,21,80,0
197,6,67,2018,1539550,212,129,7,16,1
198,6,67,2019,1551660,233,125,0,7,0
199,6,67,2020,1559146,206,132,5,23,0
200,6,69,2018,61415,319,46,0,0,0
201,6,69,2019,62803,339,26,0,0,0
202,6,69,2020,64055,329,36,0,1,0
203,6,71,2018,2165627,70,164,30,101,0
204,6,71,2019,2177279,100,146,40,79,0
205,6,71,2020,2189183,69,150,59,88,0
206,6,73,2018,3332483,161,187,0,17,0
207,6,73,2019,3330459,197,158,1,9,0
208,6,73,2020,3332427,184,156,1,25,0
209,6,75,2018,879676,354,10,0,0,0
210,6,75,2019,878826,361,3,0,0,0
211,6,75,2020,866606,366,0,0,0,0
212,6,77,2018,752590,293,67,0,5,0
213,6,77,2019,761571,305,56,0,4,0
214,6,77,2020,767967,323,40,0,3,0
215,6,79,2018,283250,296,67,0,2,0
216,6,79,2019,282728,299,66,0,0,0
217,6,79,2020,282249,278,75,1,12,0
218,6,81,2018,768410,357,8,0,0,0
219,6,81,2019,764810,362,1,0,2,0
220,6,81,2020,758308,363,2,0,1,0
221,6,83,2018,445137,309,56,0,0,0
222,6,83,2019,445464,325,40,0,0,0
223,6,83,2020,444766,330,31,0,5,0
224,6,85,2018,1931985,310,50,1,4,0
225,6,85,2019,1922411,320,41,0,4,0
226,6,85,2020,1907105,309,51,1,5,0
227,6,87,2018,273713,363,2,0,0,0
228,6,87,2019,272870,362,3,0,0,0
229,6,87,2020,269925,363,2,0,0,0
230,6,89,2018,179666,290,63,2,10,0
231,6,89,2019,179645,321,43,0,0,0
232,6,89,2020,179027,311,49,0,6,0
233,6,93,2018,43624,334,29,0,2,0
234,6,93,2019,43663,350,5,0,0,0
235,6,93,2020,43245,360,6,0,0,0
236,6,95,2018,445931,355,9,0,1,0
237,6,95,2019,447434,346,18,0,1,0
238,6,95,2020,446935,341,22,0,3,0
239,6,97,2018,497221,360,5,0,0,0
240,6,97,2019,492318,358,2,0,0,0
241,6,97,2020,489819,365,1,0,0,0
242,6,99,2018,547855,253,92,2,18,0
243,6,99,2019,549761,289,66,0,10,0
244,6,99,2020,550081,272,80,0,14,0
245,6,101,2018,96348,236,113,0,16,0
246,6,101,2019,96910,254,108,0,2,0
247,6,101,2020,96385,284,75,0,6,0
248,6,103,2018,63904,198,94,0,9,0
249,6,103,2019,65186,309,56,0,0,0
250,6,103,2020,64494,304,57,0,5,0
251,6,107,2018,464279,142,150,3,70,0
252,6,107,2019,465751,180,132,0,53,0
253,6,107,2020,468680,174,100,7,85,0
254,6,109,2018,54250,263,76,0,16,0
255,6,109,2019,54290,282,81,0,0,0
256,6,109,2020,54515,294,61,0,5,0
257,6,111,2018,847222,262,95,0,8,0
258,6,111,2019,844203,267,94,0,4,0
259,6,111,2020,841387,276,74,1,15,0
260,6,113,2018,220082,311,51,2,1,0
261,6,113,2019,220019,321,44,0,0,0
262,6,113,2020,219728,337,24,1,4,0
263,8,1,2018,511485,267,91,0,0,0
264,8,1,2019,516575,309,56,0,0,0
265,8,1,2020,519883,277,80,0,7,0
266,8,5,2018,652395,244,112,0,9,0
267,8,5,2019,656051,246,116,0,3,0
268,8,5,2020,657452,261,97,0,8,0
269,8,7,2018,13670,322,24,0,0,0
270,8,7,2019,13928,264,57,0,0,0
271,8,7,2020,14196,285,49,0,0,0
272,8,13,2018,325438,230,105,0,16,0
273,8,13,2019,326020,265,98,0,0,0
274,8,13,2020,327171,254,97,0,6,0
275,8,15,2018,20066,80,86,0,2,0
276,8,19,2018,9552,159,114,0,19,0
277,8,19,2019,9598,228,65,0,1,0
278,8,19,2020,9586,150,45,0,3,0
279,8,29,2018,30835,253,1,0,0,0
280,8,29,2019,31021,342,17,0,0,0
281,8,29,2020,31067,248,19,0,0,0
282,8,31,2018,716340,210,152,0,3,0
283,8,31,2019,725508,216,148,0,1,0
284,8,31,2020,735538,227,133,0,6,0
285,8,35,2018,343780,243,105,0,13,0
286,8,35,2019,351842,258,94,0,6,0
287,8,35,2020,360750,256,97,0,10,0
288,8,41,2018,712746,257,105,0,3,0
289,8,41,2019,721929,279,86,0,0,0
290,8,41,2020,728310,279,80,0,7,0
291,8,45,2018,59722,239,122,0,4,0
292,8,45,2019,60031,322,43,0,0,0
293,8,45,2020,60366,274,90,0,2,0
294,8,47,2019,6232,126,18,0,1,0
295,8,47,2020,6235,292,63,0,5,0
296,8,49,2018,15556,118,50,0,1,0
297,8,51,2018,17177,233,120,0,2,0
298,8,51,2019,17480,295,69,0,0,0
299,8,51,2020,17593,296,41,0,0,0
300,8,59,2018,580027,235,102,0,28,0
301,8,59,2019,582800,250,108,0,7,0
302,8,59,2020,583283,234,114,0,18,0
303,8,67,2018,56511,263,102,0,0,0
304,8,67,2019,56440,283,82,0,0,0
305,8,67,2020,56564,301,65,0,0,0
306,8,69,2018,351045,233,116,1,15,0
307,8,69,2019,357241,248,116,0,1,0
308,8,69,2020,360428,259,103,0,4,0
309,8,77,2018,153339,244,120,0,1,0
310,8,77,2019,154552,312,44,0,0,0
311,8,77,2020,155603,324,42,0,0,0
312,8,81,2018,13148,279,58,0,0,0
313,8,83,2018,26303,267,92,0,1,0
314,8,83,2019,26369,296,69,0,0,0
315,8,83,2020,26408,320,45,0,1,0
316,8,85,2018,42309,269,65,0,1,0
317,8,93,2018,18583,203,137,1,11,0
318,8,101,2018,167574,105,6,0,0,0
319,8,101,2019,168409,113,0,0,0,0
320,8,101,2020,169823,67,3,0,0,0
321,8,103,2018,6347,270,95,0,0,0
322,8,103,2019,6350,327,38,0,0,0
323,8,103,2020,6342,335,29,0,2,0
324,8,113,2018,8195,121,73,0,0,0
325,8,119,2018,25158,76,89,0,4,0
326,8,123,2018,315360,250,111,0,4,0
327,8,123,2019,324703,312,53,0,0,0
328,8,123,2020,333983,277,85,0,4,0
329,9,1,2018,945511,301,47,1,16,0
330,9,1,2019,944388,306,49,0,10,0
331,9,1,2020,942426,311,45,0,10,0
332,9,3,2018,892767,327,36,0,2,0
333,9,3,2019,891349,336,26,0,3,0
334,9,3,2020,889226,346,20,0,0,0
335,9,5,2018,181151,332,29,0,2,0
336,9,5,2019,180396,349,16,0,0,0
337,9,5,2020,179610,342,21,0,0,0
338,9,7,2018,163053,175,30,0,6,0
339,9,7,2019,162538,182,24,0,6,0
340,9,7,2020,161657,192,22,0,1,0
341,9,9,2018,856895,314,42,0,7,0
342,9,9,2019,853818,318,38,0,9,0
343,9,9,2020,851948,312,46,1,7,0
344,9,11,2018,267089,215,15,0,6,0
345,9,11,2019,265784,211,22,0,6,0
346,9,11,2020,264999,184,27,1,2,0
347,9,13,2018,150913,192,22,0,1,0
348,9,13,2019,150865,194,18,0,3,0
349,9,13,2020,150600,200,13,0,0,0
350,9,15,2018,117182,340,21,0,3,0
351,9,15,2019,116884,351,12,0,0,0
352,9,15,2020,116540,350,8,0,0,0
353,10,1,2018,178954,326,37,0,2,0
354,10,1,2019,181492,326,39,0,0,0
355,10,1,2020,183643,345,15,0,0,0
356,10,3,2018,557983,281,79,0,5,0
357,10,3,2019,559941,288,76,0,1,0
358,10,3,2020,561531,325,41,0,0,0
359,10,5,2018,230048,322,41,0,2,0
360,10,5,2019,235235,338,27,0,0,0
361,10,5,2020,241635,353,13,0,0,0
362,11,1,2018,704147,302,60,0,3,0
363,11,1,2019,708253,293,71,0,1,0
364,11,1,2020,712816,343,23,0,0,0
365,12,1,2018,269190,344,21,0,0,0
366,12,1,2019,269489,345,20,0,0,0
367,12,1,2020,271218,356,8,0,0,0
368,12,3,2018,28381,346,16,0,0,0
369,12,3,2019,29288,350,15,0,0,0
370,12,3,2020,29566,363,3,0,0,0
371,12,5,2018,186555,304,20,0,0,0
372,12,5,2019,173895,343,21,0,0,0
373,12,5,2020,171322,359,6,0,0,0
374,12,9,2018,594978,340,24,0,1,0
375,12,9,2019,601024,345,6,0,0,0
376,12,9,2020,608459,358,8,0,0,0
377,12,11,2018,1948058,338,27,0,0,0
378,12,11,2019,1955475,350,14,0,0,0
379,12,11,2020,1958105,341,24,0,1,0
380,12,17,2018,147920,355,4,0,0,0
381,12,17,2019,150153,365,0,0,0,0
382,12,17,2020,153010,360,5,0,0,0
383,12,21,2018,378657,349,16,0,0,0
384,12,21,2019,385917,276,9,0,0,0
385,12,21,2020,392973,357,9,0,0,0
386,12,23,2018,70719,345,18,0,0,0
387,12,23,2019,71766,335,23,0,0,0
388,12,23,2020,72654,278,0,0,0,0
389,12,31,2018,950469,335,30,0,0,0
390,12,31,2019,959853,318,45,0,0,0
391,12,31,2020,966728,354,12,0,0,0
392,12,33,2018,315857,325,40,0,0,0
393,12,33,2019,319379,337,28,0,0,0
394,12,33,2020,322364,350,11,0,0,0
395,12,35,2018,112415,337,13,0,0,0
396,12,35,2019,115481,265,5,0,0,0
397,12,35,2020,118451,363,3,0,0,0
398,12,55,2018,104453,351,13,0,0,0
399,12,55,2019,105890,231,7,0,0,0
400,12,55,2020,106639,348,15,0,0,0
401,12,57,2018,1455351,313,50,0,2,0
402,12,57,2019,1476431,321,42,0,2,0
403,12,57,2020,1497957,326,39,0,1,0
404,12,59,2018,19512,336,13,0,0,0
405,12,59,2019,19661,343,20,0,0,0
406,12,59,2020,19594,345,1,0,0,0
407,12,61,2018,157023,336,24,0,0,0
408,12,61,2019,159739,332,10,0,0,0
409,12,61,2020,162518,338,12,0,0,0
410,12,69,2018,357086,334,31,0,0,0
411,12,69,2019,366941,307,27,0,0,0
412,12,69,2020,375492,356,10,0,0,0
413,12,71,2018,755159,342,23,0,0,0
414,12,71,2019,772268,346,18,0,0,0
415,12,71,2020,790767,354,12,0,0,0
416,12,73,2018,291905,332,25,0,0,0
417,12,73,2019,293866,333,26,0,1,0
418,12,73,2020,295460,354,11,0,1,0
419,12,77,2018,8421,275,11,0,0,0
420,12,77,2019,8341,351,8,0,0,0
421,12,77,2020,8364,362,0,0,0,0
422,12,81,2018,394043,337,27,0,1,0
423,12,81,2019,402977,336,29,0,0,0
424,12,81,2020,411219,357,9,0,0,0
425,12,83,2018,359630,346,19,0,0,0
426,12,83,2019,365997,346,19,0,0,0
427,12,83,2020,373513,356,10,0,0,0
428,12,85,2018,160661,346,14,0,1,0
429,12,85,2019,161212,338,9,0,0,0
430,12,85,2020,162088,352,5,0,0,0
431,12,86,2018,2709711,336,28,0,1,0
432,12,86,2019,2711612,348,13,0,0,0
433,12,86,2020,2707303,346,17,0,0,0
434,12,89,2018,85923,352,2,0,1,0
435,12,89,2019,88583,345,4,0,0,0
436,12,89,2020,91113,354,7,1,2,0
437,12,91,2018,207731,334,21,0,0,0
438,12,91,2019,211411,338,20,0,0,0
439,12,91,2020,212820,359,5,0,0,0
440,12,95,2018,1383657,340,24,0,1,0
441,12,95,2019,1395371,341,19,0,0,0
442,12,95,2020,1404396,359,7,0,0,0
443,12,97,2018,367359,333,31,0,1,0
444,12,97,2019,374170,343,20,0,2,0
445,12,97,2020,385315,356,10,0,0,0
446,12,99,2018,1482833,345,20,0,0,0
447,12,99,2019,1497800,350,7,0,0,0
448,12,99,2020,1507600,348,13,0,0,0
449,12,101,2018,539129,328,36,0,1,0
450,12,101,2019,554032,341,24,0,0,0
451,12,101,2020,570412,358,8,0,0,0
452,12,103,2018,973343,336,29,0,0,0
453,12,103,2019,975367,336,29,0,0,0
454,12,103,2020,976802,352,14,0,0,0
455,12,105,2018,707095,337,27,0,1,0
456,12,105,2019,724967,344,21,0,0,0
457,12,105,2020,744552,354,12,0,0,0
458,12,107,2018,73968,346,0,0,0,0
459,12,107,2019,74309,354,0,0,0,0
460,12,107,2020,74815,366,0,0,0,0
461,12,111,2018,320340,344,17,0,0,0
462,12,111,2019,328063,345,8,0,0,0
463,12,111,2020,337186,358,6,0,0,0
464,12,113,2018,179573,340,22,0,0,0
465,12,113,2019,184587,336,22,0,0,0
466,12,113,2020,189139,352,14,0,0,0
467,12,115,2018,426890,337,28,0,0,0
468,12,115,2019,435006,350,15,0,0,0
469,12,115,2020,443465,353,13,0,0,0
470,12,117,2018,468195,326,32,0,2,0
471,12,117,2019,471791,345,20,0,0,0
472,12,117,2020,474171,356,8,0,0,0
473,12,127,2018,547117,342,23,0,0,0
474,12,127,2019,554065,344,8,0,0,0
475,12,127,2020,561497,354,7,0,0,0
476,12,129,2018,32369,336,18,0,0,0
477,12,129,2019,33636,356,9,0,0,0
478,12,129,2020,34319,361,2,0,0,0
479,13,21,2018,153069,330,35,0,0,0
480,13,21,2019,153191,306,58,0,1,0
481,13,21,2020,152737,350,16,0,0,0
482,13,51,2018,289771,333,32,0,0,0
483,13,51,2019,290185,329,36,0,0,0
484,13,51,2020,289463,346,19,0,1,0
485,13,55,2018,24836,231,15,0,0,0
486,13,55,2019,24846,235,11,0,0,0
487,13,55,2020,24843,245,1,0,0,0
488,13,59,2018,127179,252,29,0,0,0
489,13,59,2019,128238,227,37,0,0,0
490,13,59,2020,127795,242,4,0,0,0
491,13,63,2018,289229,101,17,0,0,0
492,13,63,2019,292404,98,20,0,0,0
493,13,63,2020,292646,103,18,0,0,0
494,13,67,2018,757133,239,43,0,0,0
495,13,67,2019,761060,234,49,0,1,0
496,13,67,2020,762944,265,20,0,0,0
497,13,69,2018,43060,112,4,0,0,0
498,13,69,2019,43278,107,13,0,0,0
499,13,69,2020,43218,115,4,0,1,0
500,13,73,2018,154399,226,20,0,0,0
501,13,73,2019,157129,234,12,0,0,0
502,13,73,2020,160377,244,0,0,0,0
503,13,89,2018,755514,310,55,0,0,0
504,13,89,2019,759932,285,76,0,2,0
505,13,89,2020,762009,338,27,0,1,0
506,13,95,2018,89247,287,50,0,1,0
507,13,95,2019,87854,265,76,0,0,0
508,13,95,2020,86477,201,37,0,1,0
509,13,97,2018,145260,222,23,0,0,0
510,13,97,2019,146680,217,28,0,1,0
511,13,97,2020,147988,242,4,0,0,0
512,13,115,2018,97907,365,0,0,0,0
513,13,115,2019,98325,363,2,0,0,0
514,13,115,2020,98604,366,0,0,0,0
515,13,121,2018,1051516,289,73,0,3,0
516,13,121,2019,1065019,278,83,1,3,0
517,13,121,2020,1077402,333,33,0,0,0
518,13,127,2018,85099,261,12,0,0,0
519,13,127,2019,85326,258,22,0,0,0
520,13,127,2020,85568,275,11,0,0,0
521,13,135,2018,928072,226,37,0,0,0
522,13,135,2019,937399,201,44,0,1,0
523,13,135,2020,942627,236,10,0,0,0
524,13,139,2018,201396,92,5,0,0,0
525,13,151,2018,229873,210,33,0,1,0
526,13,151,2019,234671,208,33,0,5,0
527,13,151,2020,239139,240,6,0,0,0
528,13,153,2018,155004,107,9,0,0,0
529,13,153,2019,157427,99,15,0,0,0
530,13,153,2020,160110,100,9,0,0,0
531,13,185,2018,116361,110,8,0,0,0
532,13,185,2019,117600,101,11,0,0,0
533,13,185,2020,118268,109,9,0,1,0
534,13,213,2018,39836,219,24,0,0,0
535,13,213,2019,39996,221,25,0,0,0
